;PC Software:StarLab Version 2.11 Build 2
;Logged:21/10/2022 at 13:34:39
;File Version:3
;Graph Type:Line
;Notes:                                                            

;Channel A:Juno Photodiode PD300-1W (s/n:584133)  JN1.53 (s/n:3041014)
;Channel B:Nova II Photodiode PD300-1W (s/n:533500)  NN2.37 (s/n:517373)

;Channel A:Details
;Name:PD300-1W
;Graph Color:RGB(0,102,255)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:690
;Settings:Range:AUTO
;Settings:Filter:OUT

;Channel B:Details
;Name:PD300-1W
;Graph Color:RGB(154,0,0)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:690
;Settings:Range:AUTO
;Settings:Filter:OUT
;--------------------


;First Pulse Arrived : 21/10/2022 at 13:34:39.238000
  Timestamp   	  Channel A  	  Channel B  	
      8305.222	             	  3.220e-005 	
      8306.195	  1.095e-005 	             	
      8306.278	             	  3.220e-005 	
      8307.195	  1.090e-005 	             	
      8307.302	             	  3.210e-005 	
      8308.195	  1.093e-005 	             	
      8308.358	             	  3.220e-005 	
      8309.195	  1.086e-005 	             	
      8309.413	             	  3.220e-005 	
      8310.195	  1.091e-005 	             	
      8310.501	             	  3.220e-005 	
      8311.261	  1.088e-005 	             	
      8311.557	             	  3.220e-005 	
      8312.262	  1.089e-005 	             	
      8312.614	             	  3.220e-005 	
      8313.328	  1.093e-005 	             	
      8313.702	             	  3.210e-005 	
      8314.328	  1.095e-005 	             	
      8314.758	             	  3.220e-005 	
      8315.328	  1.090e-005 	             	
      8315.814	             	  3.220e-005 	
      8316.329	  1.103e-005 	             	
      8316.870	             	  3.220e-005 	
      8317.395	  1.102e-005 	             	
      8317.894	             	  3.220e-005 	
      8318.395	  1.097e-005 	             	
      8318.950	             	  3.230e-005 	
      8319.395	  1.095e-005 	             	
      8320.006	             	  3.220e-005 	
      8320.395	  1.094e-005 	             	
      8321.030	             	  3.220e-005 	
      8321.395	  1.090e-005 	             	
      8322.086	             	  3.220e-005 	
      8322.395	  1.093e-005 	             	
      8323.142	             	  3.220e-005 	
      8323.461	  1.094e-005 	             	
      8324.165	             	  3.220e-005 	
      8324.461	  1.085e-005 	             	
      8325.221	             	  3.220e-005 	
      8325.461	  1.088e-005 	             	
      8326.277	             	  3.220e-005 	
      8326.528	  1.090e-005 	             	
      8327.333	             	  3.220e-005 	
      8327.594	  1.089e-005 	             	
      8328.357	             	  3.220e-005 	
      8328.660	  1.084e-005 	             	
      8329.414	             	  3.220e-005 	
      8329.661	  1.085e-005 	             	
      8330.470	             	  3.210e-005 	
      8330.661	  1.090e-005 	             	
      8331.494	             	  3.220e-005 	
      8331.661	  1.090e-005 	             	
      8332.550	             	  3.220e-005 	
      8332.661	  1.088e-005 	             	
      8333.606	             	  3.220e-005 	
      8333.661	  1.086e-005 	             	
      8334.630	             	  3.210e-005 	
      8334.661	  1.084e-005 	             	
      8335.661	  1.084e-005 	             	
      8335.686	             	  3.210e-005 	
      8336.661	  1.084e-005 	             	
      8336.742	             	  3.220e-005 	
      8337.661	  1.083e-005 	             	
      8337.830	             	  3.210e-005 	
      8338.661	  1.081e-005 	             	
      8338.886	             	  3.210e-005 	
      8339.661	  1.081e-005 	             	
      8339.942	             	  3.210e-005 	
      8340.661	  1.082e-005 	             	
      8340.997	             	  3.210e-005 	
      8341.661	  1.078e-005 	             	
      8342.021	             	  3.210e-005 	
      8342.726	  1.086e-005 	             	
      8343.077	             	  3.220e-005 	
      8343.726	  1.081e-005 	             	
      8344.133	             	  3.220e-005 	
      8344.726	  1.081e-005 	             	
      8345.157	             	  3.210e-005 	
      8345.726	  1.081e-005 	             	
      8346.213	             	  3.210e-005 	
      8346.726	  1.084e-005 	             	
      8347.270	             	  3.220e-005 	
      8347.727	  1.090e-005 	             	
      8348.294	             	  3.210e-005 	
      8348.727	  1.085e-005 	             	
      8349.350	             	  3.220e-005 	
      8349.727	  1.085e-005 	             	
      8350.406	             	  3.210e-005 	
      8350.727	  1.101e-005 	             	
      8351.494	             	  3.210e-005 	
      8351.727	  1.095e-005 	             	
      8352.550	             	  3.210e-005 	
      8352.727	  1.088e-005 	             	
      8353.606	             	  3.210e-005 	
      8353.727	  1.087e-005 	             	
      8354.662	             	  3.220e-005 	
      8354.727	  1.086e-005 	             	
      8355.686	             	  3.220e-005 	
      8355.727	  1.084e-005 	             	
      8356.727	  1.086e-005 	             	
      8356.741	             	  3.220e-005 	
      8357.727	  1.087e-005 	             	
      8357.797	             	  3.210e-005 	
      8358.792	  1.084e-005 	             	
      8358.821	             	  3.220e-005 	
      8359.792	  1.081e-005 	             	
      8359.877	             	  3.220e-005 	
      8360.792	  1.078e-005 	             	
      8360.933	             	  3.210e-005 	
      8361.792	  1.080e-005 	             	
      8361.957	             	  3.220e-005 	
      8362.792	  1.074e-005 	             	
      8363.013	             	  3.210e-005 	
      8363.792	  1.072e-005 	             	
      8364.069	             	  3.220e-005 	
      8364.793	  1.077e-005 	             	
      8365.158	             	  3.220e-005 	
      8365.793	  1.076e-005 	             	
      8366.214	             	  3.220e-005 	
      8366.793	  1.076e-005 	             	
      8367.270	             	  3.220e-005 	
      8367.793	  1.078e-005 	             	
      8368.326	             	  3.220e-005 	
      8368.793	  1.086e-005 	             	
      8369.350	             	  3.220e-005 	
      8369.793	  1.085e-005 	             	
      8370.406	             	  3.230e-005 	
      8370.795	  1.088e-005 	             	
      8371.461	             	  3.210e-005 	
      8371.860	  1.093e-005 	             	
      8372.485	             	  3.220e-005 	
      8372.926	  1.092e-005 	             	
      8373.541	             	  3.210e-005 	
      8373.992	  1.084e-005 	             	
      8374.597	             	  3.220e-005 	
      8374.992	  1.080e-005 	             	
      8375.621	             	  3.220e-005 	
      8375.992	  1.080e-005 	             	
      8376.677	             	  3.220e-005 	
      8376.992	  1.077e-005 	             	
      8377.733	             	  3.220e-005 	
      8377.992	  1.079e-005 	             	
      8378.789	             	  3.220e-005 	
      8378.992	  1.078e-005 	             	
      8379.813	             	  3.220e-005 	
      8379.992	  1.072e-005 	             	
      8380.869	             	  3.220e-005 	
      8380.992	  1.077e-005 	             	
      8381.926	             	  3.220e-005 	
      8381.992	  1.076e-005 	             	
      8382.950	             	  3.220e-005 	
      8382.992	  1.076e-005 	             	
      8383.992	  1.078e-005 	             	
      8384.006	             	  3.210e-005 	
      8384.992	  1.073e-005 	             	
      8385.062	             	  3.220e-005 	
      8385.992	  1.081e-005 	             	
      8386.085	             	  3.210e-005 	
      8386.992	  1.080e-005 	             	
      8387.142	             	  3.210e-005 	
      8387.992	  1.077e-005 	             	
      8388.197	             	  3.220e-005 	
      8388.992	  1.075e-005 	             	
      8389.285	             	  3.220e-005 	
      8390.058	  1.070e-005 	             	
      8390.341	             	  3.220e-005 	
      8391.058	  1.072e-005 	             	
      8391.397	             	  3.220e-005 	
      8392.058	  1.078e-005 	             	
      8392.485	             	  3.240e-005 	
      8393.058	  1.072e-005 	             	
      8393.541	             	  3.280e-005 	
      8394.058	  1.093e-005 	             	
      8394.597	             	  3.290e-005 	
      8395.058	  1.087e-005 	             	
      8395.653	             	  3.280e-005 	
      8396.058	  1.099e-005 	             	
      8396.677	             	  3.280e-005 	
      8397.058	  1.090e-005 	             	
      8397.733	             	  3.290e-005 	
      8398.058	  1.096e-005 	             	
      8398.789	             	  3.290e-005 	
      8399.058	  1.103e-005 	             	
      8399.814	             	  3.280e-005 	
      8400.059	  1.101e-005 	             	
      8400.870	             	  3.290e-005 	
      8401.059	  1.096e-005 	             	
      8401.925	             	  3.290e-005 	
      8402.125	  1.095e-005 	             	
      8402.950	             	  3.280e-005 	
      8403.126	  1.088e-005 	             	
      8404.005	             	  3.290e-005 	
      8404.192	  1.088e-005 	             	
      8405.061	             	  3.290e-005 	
      8405.257	  1.090e-005 	             	
      8406.117	             	  3.290e-005 	
      8406.257	  1.090e-005 	             	
      8407.141	             	  3.290e-005 	
      8407.257	  1.097e-005 	             	
      8408.197	             	  3.290e-005 	
      8408.257	  1.091e-005 	             	
      8409.253	             	  3.290e-005 	
      8409.257	  1.095e-005 	             	
      8410.257	  1.100e-005 	             	
      8410.277	             	  3.290e-005 	
      8411.257	  1.102e-005 	             	
      8411.333	             	  3.290e-005 	
      8412.257	  1.096e-005 	             	
      8412.389	             	  3.300e-005 	
      8413.257	  1.093e-005 	             	
      8413.413	             	  3.300e-005 	
      8414.257	  1.090e-005 	             	
      8414.470	             	  3.280e-005 	
      8415.257	  1.090e-005 	             	
      8415.525	             	  3.300e-005 	
      8416.257	  1.088e-005 	             	
      8416.613	             	  3.290e-005 	
      8417.258	  1.087e-005 	             	
      8417.670	             	  3.300e-005 	
      8418.258	  1.085e-005 	             	
      8418.725	             	  3.290e-005 	
      8419.258	  1.084e-005 	             	
      8419.781	             	  3.290e-005 	
      8420.258	  1.082e-005 	             	
      8420.805	             	  3.290e-005 	
      8421.323	  1.084e-005 	             	
      8421.861	             	  3.300e-005 	
      8422.323	  1.078e-005 	             	
      8422.917	             	  3.300e-005 	
      8423.323	  1.081e-005 	             	
      8423.941	             	  3.300e-005 	
      8424.323	  1.085e-005 	             	
      8424.997	             	  3.300e-005 	
      8425.323	  1.081e-005 	             	
      8426.053	             	  3.310e-005 	
      8426.323	  1.085e-005 	             	
      8427.077	             	  3.300e-005 	
      8427.323	  1.088e-005 	             	
      8428.133	             	  3.320e-005 	
      8428.323	  1.084e-005 	             	
      8429.189	             	  3.310e-005 	
      8429.325	  1.087e-005 	             	
      8430.277	             	  3.300e-005 	
      8430.390	  1.082e-005 	             	
      8431.333	             	  3.300e-005 	
